Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
96, 2, 0.16718, 0.11289, 0.56689, 1.3123, 0.52876, 0.94357, 0.15027, 0.99847, 0.35438, 0.30581, 2.5096, 3.5659, 0.71774, 1.7886, 0.00964, 3.9193, 0.58808, 0.00719, 0.78016, 1.1959, 0.97983, 0.9912, 0.62622, 0.40661, 4.0118, 4.643, 0.67601, 2.1669, 0.0033711, 4.0056, 0.84143, 0.0052244, 0.71391, 1.1959, 0.63016, 0.97199, 0.62619, 0.4065, 4.0113, 4.6424, 0.67589, 0.42361, -0.00075017, 3.3938, 0.64509, 0.0020072, 0.57343, 1.196, 1.3295, 1.0104, 0.62625, 0.40671, 4.0122, 4.6437, 0.67613, 3.9101, 0.0074923, 4.6174, 1.0378, 0.0084416, 0.8544, 9.718e-10, 0.045193, 0.00013637, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.1232, 6.2777e-06, 0.13834, 0.014247, 3.8257e-06, 0.0072948, 0.31011, 0.61858, 0.89063, 0.32497, 0.29502, -0.84961, 0.85975, 0.12896, 0.035756, -0.019827, -1.736, 0.15723, -0.00895, 0.29259, 2.0817, 1.3411, 1.0918, 0.92747, 0.51819, 8.8731, 8.4263, 1.2231, 4.298, 0.026569, 9.7473, 1.5256, 0.019399, 1.1352, 0.29001, 0.048236, 0.0037383, 0.033543, 0.004602, 8.735, 5.2904, 0.11061, 1.6787, 0.00019891, 12.185, 0.17302, 7.426e-05, 0.06561
97, 4.7, 0.3222, 0.17869, 0.45618, 1.3333, 0.27337, 1.7884, 1.0461, 0.98375, 0.4596, 0.33586, 2.2092, 1.5197, 0.95743, 2.1821, 0.0013, 5.9581, 1.2872, 0.00079, 0.93735, 1.4026, 1.0438, 0.98869, 0.54162, 0.47116, 3.4156, 2.2034, 0.76878, 2.6085, 0.0043465, 4.2886, 0.97491, 0.0027243, 0.77416, 1.4025, 0.77827, 0.97179, 0.5416, 0.47106, 3.4151, 2.2027, 0.76865, 0.88036, -0.0002975, 3.7401, 0.78244, -0.00049192, 0.63984, 1.4026, 1.3093, 1.0056, 0.54165, 0.47126, 3.4161, 2.2041, 0.7689, 4.3366, 0.0089904, 4.8371, 1.1674, 0.0059406, 0.90848, 9.718e-10, 0.026053, 0.00010564, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.1038, 7.9712e-06, 0.1112, 0.013692, 3.8234e-06, 0.0066683, 1.2262, 0.72397, 0.93295, 0.24037, 0.25537, -0.19912, -2.4081, 0.2977, -0.40663, -0.0057645, 0.89894, 0.17296, -0.0012987, 0.37852, 1.5789, 1.3636, 1.0444, 0.84287, 0.68695, 7.0303, 6.8149, 1.2399, 5.6236, 0.014457, 7.6782, 1.7768, 0.0067474, 1.1698, 0.011492, 0.0378, 0.0011485, 0.033543, 0.017212, 4.8294, 7.8602, 0.082022, 3.3601, 3.7786e-05, 4.2467, 0.2377, 5.9821e-06, 0.057854
98, 4, 0.22752, 0.02783, 0.5276, 1.75, 0.66824, 1.4389, 0.393, 0.93064, 0.48145, 0.32293, 5.1845, 8.4359, 0.38147, 1.3194, 0.00289, 3.6455, 1.9349, 0.00757, 0.87617, 1.2492, 0.74008, 0.98189, 0.56073, 0.50093, 3.5135, 4.6865, 0.57553, 2.4661, 0.0084046, 5.3711, 0.77516, 0.0060831, 0.74525, 1.2492, 0.34577, 0.96225, 0.5607, 0.50082, 3.513, 4.6858, 0.57541, 0.57847, 0.0045811, 4.7648, 0.57429, 0.0029409, 0.59817, 1.2493, 1.1344, 1.0015, 0.56075, 0.50103, 3.514, 4.6872, 0.57566, 4.3537, 0.012228, 5.9774, 0.97603, 0.0092254, 0.89233, 9.718e-10, 0.057465, 0.00014259, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.317, 5.4035e-06, 0.13588, 0.014913, 3.6495e-06, 0.007996, 0.36035, 0.32072, 0.90896, 0.25948, 0.23546, -0.52819, 1.2168, 0.12001, -0.35795, -0.0013066, 0.70692, -0.19032, 0.0017834, 0.59306, 2.1381, 1.1594, 1.0548, 0.86198, 0.76639, 7.5552, 8.1562, 1.0311, 5.2902, 0.018116, 10.035, 1.7406, 0.010383, 0.89744, 0.29204, 0.064999, 0.001966, 0.033543, 0.026047, 6.0377, 4.4496, 0.076695, 2.9478, 3.4857e-05, 8.0407, 0.34454, 6.8333e-06, 0.0085607
99, 3.8279, 0.35472, 0.05462, 0.23244, 2.3056, 0.7296, 1.843, 0.95072, 1.001, 0.44526, 0.52776, 3.2465, 5.8819, 0.90234, 6.784, 0.00709, 3.9137, 1.6355, 0.00216, 0.39077, 1.4082, 1.0415, 0.97181, 0.39108, 0.54334, 3.3086, 3.7061, 0.64892, 3.7752, 0.0058186, 4.7735, 0.65632, 0.0022508, 0.48372, 1.4081, 0.68912, 0.9572, 0.39105, 0.54324, 3.3081, 3.7055, 0.64879, 2.0764, 0.0025351, 4.3425, 0.46861, -0.00024659, 0.34593, 1.4082, 1.3939, 0.98643, 0.39111, 0.54345, 3.3091, 3.7068, 0.64904, 5.4741, 0.009102, 5.2045, 0.84402, 0.0047481, 0.62151, 9.718e-10, 0.045893, 7.8966e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0667, 3.9848e-06, 0.068665, 0.013022, 2.3052e-06, 0.0070177, 0.79686, 0.67011, 0.93533, 0.089831, 0.26911, -0.71, -0.031801, 0.15107, 0.9933, -0.0041156, 2.8098, -0.18822, -0.0017852, 0.34342, 2.0194, 1.4129, 1.0083, 0.69233, 0.81758, 7.3272, 7.4441, 1.1468, 6.5572, 0.015753, 6.7373, 1.5008, 0.0062867, 0.62401, 0.13812, 0.05098, 0.00049205, 0.033543, 0.027796, 5.9689, 5.1643, 0.091608, 2.8605, 3.6477e-05, 1.4253, 0.26362, 6.0206e-06, 0.0072749
100, 3.75, 0.72522, 0.11557, 0.2412, 0.99099, 0.57057, 1.5765, 0.12183, 0.90556, 0.21754, 0.73767, 2.6313, 0.25034, 0.63899, 1.5125, 0.04901, 3.4668, 0.87615, 0.0159, 0.53229, 1.4193, 0.40098, 0.94705, 0.28485, 0.61433, 3.3709, 2.4257, 0.69381, 1.646, 0.030964, 6.1216, 0.50623, 0.0073706, 0.35988, 1.4192, -0.11433, 0.93103, 0.28483, 0.61423, 3.3704, 2.4251, 0.69369, -0.26565, 0.021549, 5.6557, 0.3121, 0.0019662, 0.21781, 1.4193, 0.91629, 0.96308, 0.28488, 0.61444, 3.3714, 2.4264, 0.69394, 3.5576, 0.04038, 6.5875, 0.70037, 0.012775, 0.50195, 9.718e-10, 0.09815, 9.4944e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.3507, 3.2766e-05, 0.080224, 0.01393, 1.0796e-05, 0.0074598, 0.87385, -0.14755, 0.89675, -0.016397, 0.32897, -0.61686, -1.6293, 0.43655, -1.2245, 0.018252, 4.1834, -0.40295, 0.0010252, 0.18079, 1.9647, 0.94952, 0.99735, 0.5861, 0.89969, 7.3587, 6.4807, 0.95107, 4.5165, 0.043677, 8.0598, 1.4154, 0.013716, 0.53897, 0.10996, 0.11121, 0.00093508, 0.033543, 0.030097, 5.8777, 6.0776, 0.024462, 3.0455, 5.9735e-05, 1.3885, 0.30553, 1.4882e-05, 0.011854
101, 2, 0.23842, 0.10557, 0.09973, 0.91398, 0.55989, 1.4099, 1.0037, 1.011, 0.47326, 0.66272, 2.073, 7.4151, 0.95391, 4.0691, 0.0018, 1.9504, 1.561, 0.0011, 0.17016, 1.3073, 1.0156, 0.9899, 0.4293, 0.48433, 4.1858, 4.1498, 0.70584, 2.2039, 0.011172, 3.3531, 0.8814, 0.003363, 0.33507, 1.3072, 0.85222, 0.97483, 0.42927, 0.48422, 4.1853, 4.1491, 0.70572, 0.70831, 0.007203, 2.8393, 0.69784, -3.5799e-05, 0.20433, 1.3073, 1.1791, 1.005, 0.42932, 0.48443, 4.1862, 4.1504, 0.70596, 3.6995, 0.015141, 3.867, 1.065, 0.0067618, 0.46581, 9.718e-10, 0.0098712, 8.3917e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.82673, 5.8228e-06, 0.09758, 0.012453, 4.2698e-06, 0.0063177, 0.92742, 0.67046, 0.90413, 0.12805, 0.35668, 0.54367, -0.05997, 0.4519, 0.21563, -0.012514, -2.0695, 0.058122, -0.010713, -0.034708, 1.6871, 1.3608, 1.0757, 0.73055, 0.61197, 7.8279, 8.3595, 0.95978, 4.1922, 0.034858, 8.7758, 1.7047, 0.017439, 0.70484, 0.053327, 0.044038, 0.0027186, 0.033543, 0.0060224, 4.9029, 6.5502, 0.023835, 1.4611, 0.00020737, 10.868, 0.25052, 7.3231e-05, 0.050538
102, 2.8571, 0.43878, 0.13183, 0.15306, 0.83333, 0.56356, 1.8538, 0.98212, 0.97952, 0.25764, 0.56014, 8.4651, 0.394, 0.70373, 1.6404, 0.0006, 1.8569, 0.40594, 0.00061, 0.31528, 1.3713, 0.58586, 0.96869, 0.37799, 0.52612, 3.6946, 2.8364, 0.7238, 2.8691, 0.0054228, 4.3076, 0.71797, 0.0016879, 0.34038, 1.3713, 0.20722, 0.95307, 0.37796, 0.52602, 3.6941, 2.8357, 0.72368, 1.213, 0.0010018, 3.8229, 0.54602, -0.0015726, 0.2122, 1.3714, 0.9645, 0.98432, 0.37801, 0.52623, 3.695, 2.8371, 0.72392, 4.5252, 0.0098439, 4.7923, 0.88992, 0.0049485, 0.46855, 9.718e-10, 0.05299, 9.0253e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0137, 7.2243e-06, 0.086827, 0.010928, 3.9293e-06, 0.0060723, 1.1851, 0.15502, 0.89453, 0.076736, 0.14256, -0.64751, -1.5272, 0.43924, -0.0027901, -0.0039221, 0.73958, -0.027091, -0.004434, 0.084671, 1.5575, 1.0167, 1.0429, 0.67924, 0.90968, 8.0366, 7.1999, 1.0084, 5.741, 0.014768, 7.8756, 1.463, 0.0078099, 0.59608, 0.01282, 0.068608, 0.0020327, 0.033543, 0.054376, 6.9685, 7.0377, 0.029928, 3.0485, 3.2277e-05, 4.7055, 0.20518, 1.3852e-05, 0.024167
103, 3, 0.21736, 0.06894, 0.10552, 1.5151, 0.47661, 1.2754, 1.0177, 1.0132, 0.19725, 0.42063, 0.81654, 1.669, 0.68115, 1.3018, 0.00362, 2.8617, 1.8534, 0.00095, 0.28992, 1.3462, 0.91743, 0.99878, 0.41569, 0.51939, 4.2393, 4.7866, 0.67893, 2.9087, 0.0063594, 4.0001, 0.78179, 0.0031133, 0.23358, 1.3462, 0.77543, 0.98773, 0.41566, 0.51929, 4.2388, 4.786, 0.6788, 1.3893, 0.003916, 3.5015, 0.61632, 0.0011635, 0.14156, 1.3463, 1.0594, 1.0098, 0.41571, 0.5195, 4.2398, 4.7873, 0.67905, 4.4282, 0.0088029, 4.4988, 0.94726, 0.0050631, 0.3256, 9.718e-10, 0.0074522, 4.5141e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.85337, 2.2067e-06, 0.091911, 0.01012, 1.4052e-06, 0.0031298, 0.37732, 0.67241, 0.95145, 0.11444, -0.066075, -0.88392, 1.5752, 0.42582, -2.5871, -0.0028875, -1.4134, -0.92678, -0.001719, -0.099975, 2.3152, 1.1624, 1.0461, 0.71694, 1.1049, 9.3625, 7.9981, 0.93204, 8.4046, 0.015606, 9.4136, 2.4904, 0.0079455, 0.56714, 0.34699, 0.022188, 0.00082801, 0.033543, 0.12669, 9.7013, 3.812, 0.023679, 11.164, 3.1604e-05, 10.832, 1.079, 8.6306e-06, 0.041123
104, 3.0049, 0.16297, 0.06867, 0.10201, 1.3544, 0.43383, 1.2057, 0.95301, 1.0023, 0.49033, 0.48335, 2.619, 1.4877, 0.57611, 3.7716, 0.009, 5.8763, 0.42029, 0.00467, 0.14644, 1.3271, 1.0357, 1.0005, 0.44018, 0.50884, 4.3705, 4.9743, 0.67782, 2.5811, 0.003969, 3.5478, 0.83147, 0.0025059, 0.26168, 1.3271, 0.95027, 0.98921, 0.44015, 0.50873, 4.37, 4.9737, 0.67769, 1.276, 0.0017345, 3.0466, 0.66535, 0.00099001, 0.16401, 1.3272, 1.1211, 1.0119, 0.44021, 0.50894, 4.371, 4.975, 0.67794, 3.8862, 0.0062036, 4.049, 0.99758, 0.0040217, 0.35935, 9.718e-10, 0.0026974, 4.7491e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.62959, 1.8456e-06, 0.092846, 0.0102, 8.493e-07, 0.0035257, 0.2115, 0.87107, 0.94704, 0.13893, -0.1004, -0.90496, 1.2578, 0.48522, -2.3754, -0.0065889, -1.9841, -0.23058, -0.0021608, -0.13052, 2.4427, 1.2003, 1.0541, 0.74143, 1.1181, 9.646, 8.6909, 0.87042, 7.5375, 0.014527, 9.0798, 1.8935, 0.0071726, 0.65388, 0.46002, 0.010017, 0.0010583, 0.033543, 0.13719, 10.286, 5.1053, 0.01371, 9.0801, 4.12e-05, 11.311, 0.4169, 8.0494e-06, 0.056854
105, 2.25, 0.30301, 0.08051, 0.07844, 1.5132, 0.67066, 0.99288, 0.10558, 1.0541, 0.70809, 0.61357, 3.9228, 2.4524, 0.91655, 2.4511, 0.01069, 4.7354, 1.6345, 0.00711, 0.20647, 1.3536, 0.92989, 0.98777, 0.37529, 0.51494, 3.9299, 4.1487, 0.68601, 3.0652, 0.0088731, 4.2301, 0.82703, 0.002506, 0.28954, 1.3536, 0.72353, 0.9747, 0.37527, 0.51484, 3.9294, 4.1481, 0.68589, 1.9483, 0.0057454, 3.7038, 0.65131, -8.9866e-05, 0.20837, 1.3537, 1.1363, 1.0008, 0.37532, 0.51504, 3.9304, 4.1494, 0.68614, 4.1821, 0.012001, 4.7564, 1.0028, 0.0051018, 0.3707, 9.718e-10, 0.01574, 6.3151e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.4611, 3.6156e-06, 0.10238, 0.011413, 2.4906e-06, 0.0024349, 1.0597, -0.14097, 0.93632, 0.074044, 0.22192, 0.71672, -0.20996, 0.44372, 1.2749, -0.014375, -1.4724, -0.92691, -0.010344, 0.10182, 1.6475, 2.0008, 1.0392, 0.67654, 0.80796, 7.1431, 8.5075, 0.92831, 4.8555, 0.032121, 9.9326, 2.581, 0.015356, 0.47726, 0.031927, 0.42385, 0.00097832, 0.033543, 0.031735, 3.816, 7.022, 0.021698, 1.1847, 0.00019976, 12.019, 1.137, 6.1028e-05, 0.013025
106, 2.25, 0.30301, 0.08051, 0.07844, 1.5132, 0.67066, 1.1769, 0.95156, 1.0333, 0.27962, 0.40353, 1.6173, 0.39033, 0.7773, 2.1997, 0.00355, 5.5516, 0.0285, 0.00043, 0.2831, 1.3536, 0.92989, 0.98777, 0.37529, 0.51494, 3.9299, 4.1487, 0.68601, 3.0652, 0.0088731, 4.2301, 0.82703, 0.002506, 0.28954, 1.3536, 0.72353, 0.9747, 0.37527, 0.51484, 3.9294, 4.1481, 0.68589, 1.9483, 0.0057454, 3.7038, 0.65131, -8.9866e-05, 0.20837, 1.3537, 1.1363, 1.0008, 0.37532, 0.51504, 3.9304, 4.1494, 0.68614, 4.1821, 0.012001, 4.7564, 1.0028, 0.0051018, 0.3707, 9.718e-10, 0.01574, 6.3151e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.4611, 3.6156e-06, 0.10238, 0.011413, 2.4906e-06, 0.0024349, 1.0597, -0.14097, 0.93632, 0.074044, 0.22192, 0.71672, -0.20996, 0.44372, 1.2749, -0.014375, -1.4724, -0.92691, -0.010344, 0.10182, 1.6475, 2.0008, 1.0392, 0.67654, 0.80796, 7.1431, 8.5075, 0.92831, 4.8555, 0.032121, 9.9326, 2.581, 0.015356, 0.47726, 0.031927, 0.42385, 0.00097832, 0.033543, 0.031735, 3.816, 7.022, 0.021698, 1.1847, 0.00019976, 12.019, 1.137, 6.1028e-05, 0.013025
107, 4.56, 0.32421, 0.04323, 0.3, 2.0833, 0.78689, 1.1888, 1.0164, 0.95954, 0.26319, 0.56403, 7.6888, 3.6839, 0.43477, 1.7257, 0.00582, 1.0533, 1.136, 0.00086, 0.50264, 1.3878, 0.93748, 0.97759, 0.43588, 0.54218, 3.0102, 3.3013, 0.61645, 4.6397, 0.0066285, 4.4143, 0.73236, 0.0030444, 0.55189, 1.3877, 0.7741, 0.9622, 0.43585, 0.54207, 3.0097, 3.3006, 0.61633, 2.9988, 0.0030488, 4.0157, 0.5397, 0.00090216, 0.41279, 1.3878, 1.1009, 0.99298, 0.43591, 0.54228, 3.0107, 3.3019, 0.61658, 6.2806, 0.010208, 4.8129, 0.92503, 0.0051867, 0.69099, 9.718e-10, 0.0098666, 8.7568e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.99524, 4.7363e-06, 0.058729, 0.01372, 1.6963e-06, 0.0071518, 0.79125, 0.76982, 0.94741, 0.13463, 0.44226, -2.7672, -0.26781, -0.0013514, 1.3884, -0.0064409, 3.2301, 0.16239, -0.00011235, 0.41223, 1.9843, 1.1051, 1.0078, 0.73713, 0.64209, 8.7876, 6.8703, 1.2343, 7.8911, 0.019698, 5.5985, 1.3023, 0.0062012, 0.69156, 0.13153, 0.01039, 0.00033653, 0.033543, 0.0036901, 12.337, 4.7082, 0.14107, 3.9073, 6.3133e-05, 0.51832, 0.12008, 3.6833e-06, 0.0072097
108, 2, 0.41081, 0.01999, 0.38993, 1.8056, 1.2749, 1.1945, 0.13595, 1.0098, 0.51178, 0.13365, 0.19605, 0.63517, 0.61703, 1.056, 0.01229, 3.1541, 0.37388, 0.00226, 0.45478, 1.2536, 0.11667, 0.9675, 0.43674, 0.50434, 2.7308, 3.4947, 0.5529, 2.9187, 0.0090346, 5.1715, 0.69122, 0.0037919, 0.4934, 1.2535, -0.27288, 0.95056, 0.43671, 0.50424, 2.7304, 3.4941, 0.55277, 0.95778, 0.0038972, 4.6664, 0.49892, -0.00051744, 0.35609, 1.2536, 0.50622, 0.98443, 0.43676, 0.50445, 2.7313, 3.4954, 0.55302, 4.8795, 0.014172, 5.6766, 0.88351, 0.0081012, 0.63071, 9.718e-10, 0.056088, 0.00010603, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.4212, 9.7551e-06, 0.094279, 0.013667, 6.8637e-06, 0.0069687, 0.88334, -0.30524, 0.9268, 0.13549, 0.22229, -1.2515, -0.53145, 0.064011, 0.23231, -0.0016525, 2.4733, -0.23148, -0.0092831, 0.30506, 1.6238, 0.53857, 1.0082, 0.73799, 0.7864, 6.7132, 7.5209, 1.0418, 5.605, 0.019722, 7.8697, 1.6139, 0.016867, 0.68173, 0.050661, 0.065793, 0.00061224, 0.033543, 0.029404, 5.8618, 5.9915, 0.08834, 2.6673, 4.2215e-05, 2.691, 0.31467, 6.3187e-05, 0.013111
109, 2, 0.062, 0.15337, 0.3497, 1.1719, 0.35343, 1.1832, 0.96668, 1.0489, 0.74332, 0.35543, 2.2981, 1.4615, 0.94053, 8.5716, 0.00056, 4.011, 1.9064, 0.0015, 0.64236, 1.2632, 1.0603, 1.0094, 0.59995, 0.38884, 4.3271, 4.3243, 0.75427, 3.5316, -0.00037462, 1.4088, 0.96066, 0.0001599, 0.55829, 1.2631, 0.84759, 0.99551, 0.59992, 0.38873, 4.3267, 4.3236, 0.75414, 1.758, -0.0063753, 0.97027, 0.77237, -0.0044501, 0.41554, 1.2632, 1.273, 1.0234, 0.59997, 0.38894, 4.3276, 4.325, 0.75439, 5.3052, 0.0056261, 1.8473, 1.149, 0.0047698, 0.70103, 9.718e-10, 0.016719, 7.1655e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.1627, 1.3309e-05, 0.071068, 0.013104, 7.8549e-06, 0.0075312, 0.64007, 0.76762, 0.97291, 0.2987, 0.17112, 0.19021, 1.7076, 0.41876, 1.1417, -0.01345, -0.49593, 0.15154, -0.013948, 0.01986, 1.8863, 1.3529, 1.046, 0.9012, 0.60656, 8.4641, 6.941, 1.0898, 5.9215, 0.0127, 3.3135, 1.7698, 0.014268, 1.0967, 0.1435, 0.031657, 0.00049304, 0.033543, 0.01752, 6.3256, 2.5307, 0.041604, 2.1111, 6.3187e-05, 1.3409, 0.24198, 7.3562e-05, 0.10715
110, 6.5574, 0.1047, 0.0838, 0.50605, 0.88496, 0.24638, 1.4582, 1.0069, 1.0104, 0.33111, 0.42893, 0.34325, 3.5468, 0.62743, 3.0646, 0.00385, 3.5058, 0.03755, 0.00544, 0.60184, 1.3111, 0.89927, 0.98935, 0.64138, 0.49921, 3.5248, 3.3735, 0.63709, 4.5964, 0.006493, 3.763, 0.90172, 0.0081916, 0.89861, 1.3111, 0.71167, 0.97, 0.64135, 0.4991, 3.5243, 3.3729, 0.63696, 3.2626, 0.0026722, 3.1658, 0.7059, 0.0058521, 0.76044, 1.3112, 1.0869, 1.0087, 0.6414, 0.49931, 3.5253, 3.3742, 0.63721, 5.9303, 0.010314, 4.3602, 1.0975, 0.010531, 1.0368, 9.718e-10, 0.013009, 0.00013832, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.65759, 5.3958e-06, 0.13182, 0.014172, 2.023e-06, 0.007056, 0.65546, 0.65445, 0.92094, 0.34013, 0.21717, -0.46025, 0.73414, 0.2716, 2.0761, -0.0036177, -0.31304, 0.0068174, 0.0033128, 0.58577, 1.9668, 1.1441, 1.0577, 0.94263, 0.78124, 7.5098, 6.0129, 1.0026, 7.1168, 0.016604, 7.839, 1.7966, 0.01307, 1.2114, 0.15891, 0.022154, 0.0017293, 0.033543, 0.0294, 5.8696, 2.5749, 0.049372, 2.3478, 3.7784e-05, 6.1407, 0.296, 8.7977e-06, 0.036173
111, 4.7, 0.26135, 0.06701, 0.42785, 2.6667, 0.48527, 1.5879, 0.97609, 0.98038, 0.3981, 0.76165, 1.685, 1.4194, 0.72692, 1.5614, 0.00641, 2.3365, 1.0705, 0.00561, 0.85893, 1.3999, 0.94784, 0.99351, 0.49519, 0.51394, 3.4662, 4.1482, 0.66307, 2.7569, 0.0038041, 5.2793, 0.89402, 0.0055755, 0.59766, 1.3998, 0.502, 0.97467, 0.49517, 0.51383, 3.4657, 4.1475, 0.66295, 0.80028, -0.0020523, 4.7148, 0.70063, 0.001075, 0.47966, 1.3999, 1.3937, 1.0123, 0.49522, 0.51404, 3.4667, 4.1488, 0.66319, 4.7136, 0.0096605, 5.8438, 1.0874, 0.010076, 0.71565, 9.718e-10, 0.07347, 0.00013111, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.415, 1.2677e-05, 0.11779, 0.013823, 7.4866e-06, 0.005146, 0.64917, 0.47056, 0.94386, 0.19394, 0.1493, -0.48113, 0.14367, 0.29661, -0.0045848, -0.002985, 2.1371, -0.040609, 0.0004903, 0.41395, 2.1505, 1.4251, 1.0431, 0.79644, 0.87857, 7.4136, 8.1526, 1.0295, 5.5184, 0.010593, 8.4216, 1.8286, 0.010661, 0.78137, 0.20829, 0.084197, 0.00091081, 0.033543, 0.049143, 5.7591, 5.927, 0.049636, 2.8186, 1.7036e-05, 3.6494, 0.32286, 9.558e-06, 0.012474
112, 2, 0.09264, 0.04073, 0.34991, 2, 0.79893, 1.7988, 1.0152, 1.0017, 0.15114, 0.81129, 0.82256, 2.7373, 0.34794, 1.3989, 0.00165, 1.2506, 1.3699, 0.00357, 0.41873, 1.2367, 1.0352, 1.0025, 0.54444, 0.44017, 3.832, 5.2101, 0.6169, 2.4947, 0.0012251, 2.8681, 0.87349, 0.0062297, 0.42751, 1.2367, 0.71513, 0.98771, 0.54441, 0.44007, 3.8315, 5.2094, 0.61678, 1.0596, -0.0037078, 2.4337, 0.68766, 0.0023359, 0.33336, 1.2368, 1.3553, 1.0174, 0.54447, 0.44027, 3.8325, 5.2108, 0.61703, 3.9299, 0.0061579, 3.3025, 1.0593, 0.010123, 0.52167, 9.718e-10, 0.03787, 8.1242e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.7613, 8.9938e-06, 0.069748, 0.012764, 5.6039e-06, 0.0032767, 0.47508, 0.6584, 0.95931, 0.24319, 0.15783, -0.15838, -2.3446, 0.036567, 0.43396, -0.012216, 0.99242, 0.058199, -0.0075701, 0.28591, 1.9984, 1.412, 1.0458, 0.84569, 0.72251, 7.8223, 12.765, 1.1972, 4.5555, 0.014666, 4.7438, 1.6888, 0.020029, 0.56911, 0.21441, 0.052483, 0.00069083, 0.033543, 0.029463, 5.8853, 21.095, 0.12448, 1.5696, 6.6777e-05, 1.3004, 0.24568, 7.0387e-05, 0.007411
