Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
91, 6.5574, 0.14555, 0.1037, 0.39612, 0.88496, 0.21859, 1.4921, 1.0042, 0.58148, 0.90992, 0.56099, 1.5057, 1.0719, 0.96934, 0.00092, 3.4929, 0.53461, 0.00361, 5.2712, 1.6091, 0.05272, 0.98935, 0.9827, 1.1951, 0.61903, 0.48709, 2.0585, 1.2055, 0.64326, 0.0046886, 4.0462, 0.81641, 0.0072482, 3.0581, 1.8844, 0.068339, 0.81025, 0.95028, 1.0707, 0.52712, 0.37801, 1.6517, -0.15143, 0.5533, -0.003731, 2.9689, 0.54393, 0.00084854, 1.873, 1.7045, 0.059127, 1.1684, 1.0151, 1.3196, 0.71094, 0.59617, 2.4653, 2.5625, 0.73323, 0.013108, 5.1236, 1.0889, 0.013648, 4.2431, 2.0642, 0.07755, 0.011856, 0.00038851, 0.0057252, 0.003122, 0.0043977, 0.061162, 0.68057, 0.0029915, 2.6202e-05, 0.42898, 0.027443, 1.5138e-05, 0.51907, 0.011954, 3.1362e-05, 0.35797, 0.89334, 0.59687, 0.349, 0.22511, 1.2991, -0.34611, 0.37075, -0.0096113, 1.7995, 0.17645, -0.0073249, 0.19606, 1.4169, 0.046552, 1.6207, 1.0721, 1.7934, 0.88906, 0.74907, 2.8178, 2.7571, 0.91578, 0.018988, 6.2929, 1.4564, 0.021821, 5.9201, 2.3518, 0.090125, 0.14734, 0.002952, 0.13229, 0.026951, 0.025367, 0.21312, 0.88986, 0.027449, 7.558e-05, 1.8657, 0.15137, 7.8496e-05, 3.0275, 0.080767, 0.00017544
92, 3.0049, 0.1623, 0.05357, 0.04951, 1.3368, 0.45659, 0.12861, 0.95373, 1.9007, 0.45028, 0.44392, 1.8979, 1.1693, 0.91859, 6e-05, 5.5055, 0.94696, 0.00129, 5.322, 0.50906, 0.03373, 0.58988, 1.008, 1.064, 0.42075, 0.49314, 2.3066, 1.201, 0.77627, 0.0044454, 6.406, 0.7026, 0.0039582, 5.7354, 0.58326, 0.046003, 0.43413, 0.97021, 0.94477, 0.3407, 0.35647, 1.6208, -0.45463, 0.68861, -0.0039325, 4.7646, 0.31935, -0.0043516, 4.7521, 0.37252, 0.037827, 0.74563, 1.0457, 1.1832, 0.50079, 0.62981, 2.9923, 2.8567, 0.86393, 0.012823, 8.0473, 1.0858, 0.012268, 6.7188, 0.79401, 0.054178, 0.008966, 0.00052687, 0.0052547, 0.0023682, 0.0069039, 0.17381, 1.0132, 0.00284, 2.5943e-05, 0.99576, 0.054289, 2.5523e-05, 0.3574, 0.016416, 2.4707e-05, -0.46714, 0.91653, -0.035478, 0.25883, 0.21852, 0.40646, -0.8853, 0.36317, -0.0085565, 3.8329, -0.57987, -0.0097798, 1.8871, -0.52769, 0.024633, 1.6469, 1.0994, 2.1635, 0.58267, 0.76775, 4.2067, 3.2874, 1.1894, 0.017447, 8.979, 1.9851, 0.017696, 9.5838, 1.6942, 0.067372, 0.41297, 0.0030904, 0.44681, 0.0096909, 0.027874, 1.3344, 1.6088, 0.063076, 6.2483e-05, 2.4471, 0.60791, 6.9758e-05, 5.4739, 0.45618, 0.00016879
93, 3.6004, 0, 0, 0.11998, 1.25, 0.59586, 0.21088, 1.07, 1.04, 0.56964, 0.74961, 0.08816, 0.39666, 0.98202, 0.00025, 1.2741, 0.24701, 0.00499, 5.9445, 1.3836, 0.06743, 0.68113, 1.0108, 1.3008, 0.48882, 0.43804, 0.85427, 1.3243, 0.71783, 0.0064047, 5.628, 0.76821, 0.0099822, 7.1225, 0.93191, 0.051582, 0.44756, 0.95435, 1.0789, 0.32178, 0.20327, -0.88747, -0.44727, 0.55267, -0.0025927, 3.4724, 0.29155, -0.003327, 5.6155, 0.43344, 0.036423, 0.9147, 1.0672, 1.5227, 0.65585, 0.67281, 2.596, 3.0959, 0.88298, 0.015402, 7.7837, 1.2449, 0.023291, 8.6295, 1.4304, 0.06674, 0.020164, 0.0011766, 0.018198, 0.010312, 0.020372, 1.1213, 1.16, 0.010082, 2.9921e-05, 1.7175, 0.083977, 6.5471e-05, 0.83944, 0.091837, 8.4932e-05, -0.36854, 0.91018, 0.66996, 0.18482, 0.1036, -1.3894, -0.62963, 0.38881, -0.008417, 1.8209, -0.12997, -0.0088068, 4.2951, -0.16599, 0.02669, 1.7308, 1.1114, 1.9317, 0.79281, 0.77248, 3.098, 3.2783, 1.0468, 0.021226, 9.4352, 1.6664, 0.028771, 9.95, 2.0298, 0.076473, 0.40725, 0.0037401, 0.1471, 0.034157, 0.041341, 1.8607, 1.4111, 0.040011, 8.1197e-05, 5.3573, 0.29817, 0.00013048, 2.9549, 0.44552, 0.00022901
94, 2, 0.062, 0.09678, 0.59912, 1.4706, 0.51595, 0.84187, 1.0902, 1.0097, 0.58218, 0.5703, 2.0276, 2.0771, 0.46133, 0.00733, 1.0192, 0.61926, 0.01738, 1.8395, 2.7178, 0.03363, 0.99629, 1.0252, 1.2046, 0.55217, 0.40028, 1.5363, 1.2995, 0.55739, 0.0063903, 3.1609, 0.96089, 0.0069265, 1.8134, 1.7219, 0.056596, 0.76966, 0.97757, 1.0319, 0.4107, 0.23091, 0.50044, -0.46748, 0.4142, -0.0025958, 1.5005, 0.54367, -0.0041082, 0.39207, 1.3444, 0.044, 1.2229, 1.0728, 1.3773, 0.69365, 0.56965, 2.5721, 3.0665, 0.70058, 0.015376, 4.8212, 1.3781, 0.017961, 3.2348, 2.0994, 0.069191, 0.018983, 0.00083779, 0.01102, 0.0073981, 0.010603, 0.39658, 1.154, 0.0075784, 2.9846e-05, 1.0189, 0.06434, 4.5005e-05, 0.74671, 0.052662, 5.8636e-05, 0.22966, 0.92925, 0.47791, 0.26239, 0.10801, -1.5752, -0.76441, 0.23381, -0.0082574, 0.39801, -0.026676, -0.0058806, -1.2782, 0.39333, 0.033176, 1.7629, 1.1211, 1.9313, 0.84195, 0.69255, 4.6478, 3.3634, 0.88097, 0.021038, 5.9237, 1.9485, 0.019734, 4.9051, 3.0505, 0.080015, 0.21722, 0.0034013, 0.19518, 0.031037, 0.031572, 3.5783, 1.5744, 0.038701, 7.9302e-05, 2.8214, 0.36048, 6.0624e-05, 3.5329, 0.6524, 0.00020272
95, 2.5, 0.13114, 0.04582, 0.42293, 0.97222, 0.80039, 1.1503, 1.0053, 0.79531, 0.94335, 0.10493, 1.8954, 0.49611, 0.72529, 0.00709, 4.0869, 0.85206, 0.01537, 2.1554, 1.2325, 0.06219, 0.89307, 0.99222, 1.1984, 0.57575, 0.45523, 0.44643, 1.1887, 0.6676, 0.0060291, 2.5602, 0.71603, 0.012537, 2.6876, 1.2602, 0.057346, 0.74034, 0.95061, 1.0261, 0.46185, 0.30148, -0.67294, -0.45829, 0.56059, -0.0028435, 0.6289, 0.38213, 0.0016547, 1.2149, 0.95068, 0.046379, 1.0458, 1.0338, 1.3707, 0.68965, 0.60899, 1.5658, 2.8356, 0.77462, 0.014902, 4.4915, 1.0499, 0.02342, 4.1604, 1.5697, 0.068312, 0.0086217, 0.00063988, 0.010978, 0.0047951, 0.0087376, 0.46312, 1.0026, 0.0042329, 2.9097e-05, 1.3786, 0.041208, 4.3774e-05, 0.80165, 0.035413, 4.4453e-05, 0.20747, 0.89912, 0.26824, 0.29803, 0.17173, -0.82325, -0.60351, 0.46267, -0.0083317, -0.19611, 0.20304, -0.0056079, -0.81472, 0.39098, 0.034761, 1.5787, 1.0853, 2.1286, 0.85348, 0.73874, 1.7161, 2.9808, 0.87253, 0.02039, 5.3165, 1.229, 0.030683, 6.19, 2.1294, 0.079931, 0.17374, 0.0032034, 0.31979, 0.028508, 0.029707, 0.59585, 1.1871, 0.015522, 7.6226e-05, 2.808, 0.097266, 0.0001217, 4.5338, 0.27927, 0.00018853
96, 2, 0.35621, 0.05167, 0.18994, 1, 0.8647, 1.7308, 1.0679, 0.67742, 0.41156, 0.36763, 1.0482, 0.64669, 0.62777, 0.00068, 8.7882, 0.40591, 0.00708, 3.1943, 0.37958, 0.03473, 0.7275, 0.99224, 1.3168, 0.38706, 0.2218, 4.2783, 1.6238, 0.77543, 0.006757, 5.6585, 0.42734, 0.0029635, 4.1396, 0.66138, 0.042246, 0.58509, 0.95293, 1.1258, 0.27764, 0.075597, 3.3709, -0.11671, 0.67138, -0.0022223, 4.0415, 0.058149, -0.0075188, 2.9136, 0.38384, 0.032069, 0.86991, 1.0315, 1.5079, 0.49648, 0.36801, 5.1857, 3.3643, 0.87949, 0.015736, 7.2755, 0.79654, 0.013446, 5.3656, 0.93892, 0.052422, 0.007496, 0.00057098, 0.013496, 0.0044256, 0.0079007, 0.30433, 1.1197, 0.0040021, 2.9801e-05, 0.96647, 0.05038, 4.0612e-05, 0.55554, 0.02847, 3.8281e-05, 0.0091986, 0.90015, 0.5047, 0.09693, -0.05768, 3.1846, -1.0226, 0.57755, -0.0095066, 1.8552, -0.09118, -0.015277, 1.0534, -0.18905, 0.020033, 1.4458, 1.0843, 2.129, 0.67719, 0.50128, 5.372, 4.2702, 0.97332, 0.023021, 9.4618, 0.94587, 0.021204, 7.2257, 1.5118, 0.064458, 0.1907, 0.0031345, 0.24378, 0.031112, 0.02887, 0.44215, 2.5886, 0.014473, 9.7764e-05, 5.3465, 0.099376, 0.00012298, 3.5203, 0.26731, 0.00018236
97, 2.5, 0.1772, 0.06191, 0.39994, 0.97222, 0.73215, 1.1913, 0.993, 0.88555, 0.62077, 0.47672, 1.5818, 0.76895, 0.66159, 0.00218, 1.3681, 1.028, 0.00144, 3.616, 1.0923, 0.03367, 0.92443, 0.97808, 1.2095, 0.58482, 0.30452, 3.7354, 0.95438, 0.70467, 0.0069253, 2.7446, 0.63584, 0.0094925, 3.1035, 1.1497, 0.058489, 0.78973, 0.9384, 1.0549, 0.48408, 0.17191, 3.3395, -0.6942, 0.60864, -0.0019399, 1.4629, 0.3367, -0.0015819, 1.8645, 0.90916, 0.04969, 1.0591, 1.0178, 1.3641, 0.68556, 0.43713, 4.1313, 2.603, 0.80069, 0.01579, 4.0263, 0.93497, 0.020567, 4.3424, 1.3902, 0.067287, 0.0067063, 0.00058197, 0.0088337, 0.0037511, 0.0064994, 0.05793, 1.0045, 0.003408, 2.9048e-05, 0.60716, 0.033073, 4.533e-05, 0.56731, 0.021378, 2.8613e-05, 0.24015, 0.88583, 0.23617, 0.31325, 0.031905, 3.0736, -0.94414, 0.47225, -0.0076895, -0.28713, 0.039969, -0.0089588, -0.41742, 0.28796, 0.036873, 1.6087, 1.0703, 2.1827, 0.85638, 0.57713, 4.3972, 2.8529, 0.93708, 0.02154, 5.7763, 1.2317, 0.027944, 6.6243, 2.0114, 0.080104, 0.17306, 0.0031455, 0.35013, 0.027258, 0.027469, 0.16188, 1.3322, 0.019965, 7.8946e-05, 3.3972, 0.13123, 0.00012583, 4.5819, 0.27445, 0.00017269
98, 1.5, 0.08881, 0.13334, 0.14145, 0.93633, 0.2675, 0.30551, 1.0602, 1.9406, 0.41516, 0.16556, 2.2003, 0.82535, 0.8099, 0.00011, 8.6459, 1.8966, 0.0011, 1.381, 0.93641, 0.05191, 0.60276, 1.0309, 1.0449, 0.59414, 0.31937, 1.3149, 1.3156, 0.72535, 0.0063877, 5.1684, 0.64896, 0.0091089, 3.5001, 0.56124, 0.044369, 0.3321, 0.98257, 0.89457, 0.47112, 0.097821, 0.41297, -0.45585, 0.59715, -0.0026096, 2.9822, 0.2026, -0.0040738, 1.9969, 0.1825, 0.028036, 0.87343, 1.0793, 1.1952, 0.71716, 0.54092, 2.2169, 3.087, 0.85356, 0.015385, 7.3547, 1.0953, 0.022292, 5.0032, 0.93999, 0.060702, 0.027077, 0.00086385, 0.0083514, 0.005594, 0.018142, 0.30068, 1.1599, 0.0060751, 2.992e-05, 1.7666, 0.073641, 6.4232e-05, 0.8351, 0.053019, 9.8601e-05, -0.097807, 0.93462, 0.37943, 0.31216, -0.0059269, 0.12664, -0.55941, 0.43375, -0.0082867, 2.2475, -0.06456, -0.01032, 0.41904, 0.011065, 0.018745, 1.3033, 1.1272, 1.7103, 0.87612, 0.64467, 2.5032, 3.1906, 1.017, 0.021062, 8.0894, 1.3625, 0.028537, 6.5811, 1.1114, 0.069993, 0.1814, 0.0034273, 0.16368, 0.029389, 0.039112, 0.52189, 1.2994, 0.03143, 7.9591e-05, 3.1536, 0.18818, 0.00013952, 3.5086, 0.11188, 0.00024268
99, 4, 0.17869, 0.02857, 0.5, 2.6667, 0.74816, 1.769, 0.90508, 0.92317, 0.58485, 0.19554, 1.2001, 1.3676, 0.57204, 0.01601, 2.4759, 0.41572, 0.00688, 2.3177, 1.8749, 0.04277, 1.3059, 0.98293, 1.279, 0.39876, 0.29852, 3.0639, 1.1115, 0.53453, 0.0067465, 5.2475, 0.49276, 0.0083623, 2.5843, 2.3028, 0.058223, 1.117, 0.93915, 1.1141, 0.23897, 0.094703, 1.6407, -0.56865, 0.39096, -0.0022303, 3.3488, 0.063857, -0.0010193, 0.86938, 1.9106, 0.045309, 1.4947, 1.0267, 1.4439, 0.55856, 0.50233, 4.4872, 2.7917, 0.6781, 0.015723, 7.1462, 0.92166, 0.017744, 4.2993, 2.695, 0.071138, 0.013178, 0.00070853, 0.010051, 0.009438, 0.015354, 0.74871, 1.0434, 0.0076189, 2.9784e-05, 1.3325, 0.067993, 3.2532e-05, 1.0871, 0.056852, 6.1646e-05, 0.78118, 0.88884, 0.74381, 0.099168, -0.01497, 0.33723, -1.7021, 0.24323, -0.0061525, 1.7657, -0.16655, -0.0017877, -0.58344, 1.4333, 0.034631, 1.8305, 1.077, 1.8142, 0.69836, 0.61201, 5.7907, 3.9251, 0.82583, 0.019645, 8.7293, 1.1521, 0.018512, 5.7521, 3.1723, 0.081816, 0.10175, 0.003272, 0.10587, 0.033175, 0.036324, 2.7481, 2.926, 0.031363, 6.1497e-05, 4.4808, 0.16067, 3.8079e-05, 3.709, 0.27944, 0.00020573
100, 4, 0.17434, 0.0563, 0.5, 1.6875, 0.5452, 1.5208, 0.92554, 0.71779, 0.58641, 0.19682, 1.8178, 0.4209, 0.4626, 0.00925, 4.0116, 0.13642, 0.00506, 2.5387, 1.7192, 0.04971, 1.3723, 0.97462, 1.2606, 0.47274, 0.18039, 0.58304, 1.2899, 0.51914, 0.0065057, 5.2746, 0.53446, 0.0067962, 2.0257, 1.9144, 0.057304, 1.2177, 0.93209, 1.1339, 0.36767, 0.030309, -0.40741, -0.4675, 0.42203, -0.002488, 3.5347, 0.15108, -0.0025141, 0.7042, 1.6937, 0.047155, 1.5269, 1.0171, 1.3872, 0.57781, 0.33048, 1.5735, 3.0474, 0.61625, 0.015499, 7.0145, 0.91784, 0.016107, 3.3472, 2.135, 0.067452, 0.0088313, 0.00066847, 0.0059287, 0.0040802, 0.0083255, 0.36258, 1.1416, 0.0034858, 2.9897e-05, 1.1189, 0.054325, 3.2038e-05, 0.64547, 0.017996, 3.8067e-05, 0.89115, 0.88111, 0.74659, 0.20229, -0.10114, -4.0328, -1.6468, 0.22145, -0.0065189, 2.143, -0.42773, -0.0030504, -0.91806, 0.56449, 0.035105, 1.8535, 1.0681, 1.7746, 0.74319, 0.46192, 5.1988, 4.2267, 0.81682, 0.01953, 8.4063, 1.4966, 0.016643, 4.9694, 3.2642, 0.079503, 0.085568, 0.003232, 0.097649, 0.027035, 0.029295, 7.8748, 3.1877, 0.032754, 6.2701e-05, 3.6248, 0.34219, 3.5836e-05, 3.2029, 0.67349, 0.00018215
101, 2, 0.062, 0.19719, 0.3497, 0.91146, 0.29321, 1.2213, 1.0953, 0.74592, 0.71968, 0.41801, 0.92691, 1.4921, 0.69262, 0.00031, 0.51538, 0.91246, 0.00492, 2.4094, 1.0774, 0.02778, 0.79886, 1.0326, 1.1767, 0.69329, 0.5318, 1.7598, 1.3228, 0.7573, 0.0063775, 3.0627, 0.76345, 0.0077136, 5.1092, 1.3307, 0.036465, 0.52995, 0.98934, 1.0012, 0.56326, 0.36421, 0.80576, -0.44858, 0.6257, -0.0026196, 1.471, 0.37006, -0.0026515, 3.4295, 0.91657, 0.021515, 1.0678, 1.0759, 1.3522, 0.82332, 0.69939, 2.7137, 3.0941, 0.8889, 0.015375, 4.6543, 1.1568, 0.018079, 6.7889, 1.7447, 0.051416, 0.026727, 0.00069219, 0.011384, 0.006249, 0.010381, 0.33638, 1.1597, 0.006401, 2.9919e-05, 0.93632, 0.057201, 3.9709e-05, 1.0428, 0.063375, 8.2613e-05, 0.11997, 0.93877, 0.44882, 0.40853, 0.24056, 0.05288, -0.55454, 0.45841, -0.008276, 0.33114, 0.040949, -0.0092767, 1.8891, 0.74428, 0.0117, 1.4777, 1.1265, 1.9047, 0.97805, 0.82304, 3.4666, 3.2001, 1.0562, 0.021031, 5.7942, 1.486, 0.024704, 8.3294, 1.917, 0.061231, 0.17035, 0.0032557, 0.19584, 0.029971, 0.031351, 1.0768, 1.3026, 0.033019, 7.9365e-05, 2.7577, 0.19294, 0.0001067, 3.8327, 0.12708, 0.00022669
102, 2, 0.09264, 0.0219, 0.34991, 1.8182, 0.97622, 0.41015, 1.0878, 1.5688, 0.10212, 0.38975, 5.2443, 1.1517, 0.58688, 0.00191, 0.57458, 1.6995, 0.04551, 1.4148, 1.8326, 0.09028, 0.67149, 1.0227, 1.2361, 0.5345, 0.50143, 7.1494, 1.4606, 0.72943, 0.0064446, 5.2209, 1.3837, 0.033811, 3.1251, 1.2896, 0.063756, 0.48813, 0.98407, 1.0234, 0.41297, 0.35426, 4.8257, -0.23558, 0.62512, -0.0025499, 3.8172, 1.0621, 0.0256, 1.6955, 0.87263, 0.049571, 0.85484, 1.0614, 1.4489, 0.65602, 0.64859, 9.4732, 3.1568, 0.83373, 0.015439, 6.6245, 1.7054, 0.042023, 4.5548, 1.7067, 0.077941, 0.012426, 0.00055247, 0.01673, 0.0054586, 0.0080052, 1.9958, 1.0634, 0.0040212, 2.9902e-05, 0.72824, 0.038245, 2.4921e-05, 0.75549, 0.064278, 7.4375e-05, 0.27211, 0.93091, 0.47478, 0.25303, 0.22144, 2.0116, -1.1436, 0.48066, -0.0082449, 2.8289, 0.71427, 0.025268, -0.015686, 0.46385, 0.039445, 1.0709, 1.1145, 1.9975, 0.81597, 0.78141, 12.287, 4.0649, 0.97819, 0.021134, 7.6129, 2.0532, 0.042355, 6.266, 2.1154, 0.088067, 0.058954, 0.003116, 0.21425, 0.029283, 0.028975, 9.7567, 2.5067, 0.022873, 7.9756e-05, 2.1148, 0.16565, 2.698e-05, 3.6462, 0.25205, 0.00021846
103, 2.5, 0.1772, 0.06191, 0.62894, 0.97222, 0.71036, 1.4091, 1.0025, 0.86134, 0.61691, 0.12588, 1.074, 1.2008, 0.61036, 0.00308, 3.549, 0.76437, 0.01066, 1.4463, 1.797, 0.05289, 1.2322, 0.98061, 1.249, 0.46099, 0.26447, 1.9163, 1.2951, 0.42544, 0.0063695, 3.6423, 0.88212, 0.0074089, 2.0943, 1.5138, 0.061696, 1.029, 0.92877, 1.0861, 0.33606, 0.066625, 0.96445, -0.47475, 0.3004, -0.0026267, 1.5436, 0.46493, -0.005283, 0.50112, 1.1759, 0.048686, 1.4353, 1.0324, 1.4118, 0.58593, 0.46231, 2.8682, 3.065, 0.55048, 0.015366, 5.741, 1.2993, 0.020101, 3.6874, 1.8516, 0.074706, 0.015254, 0.00099315, 0.0098006, 0.0057689, 0.014467, 0.3349, 1.1578, 0.0057787, 2.9913e-05, 1.628, 0.064332, 5.9538e-05, 0.93813, 0.042179, 6.2558e-05, 0.54178, 0.88251, 0.30494, 0.18039, -0.045171, 0.81122, -0.72003, 0.1672, -0.008331, 0.12397, 0.17765, -0.011384, -1.5212, 0.61459, 0.038051, 1.9226, 1.0787, 2.193, 0.7416, 0.5741, 3.0215, 3.3103, 0.68368, 0.02107, 7.1606, 1.5866, 0.026201, 5.7097, 2.4129, 0.085341, 0.17617, 0.0035566, 0.32939, 0.029103, 0.035437, 0.45141, 1.501, 0.024648, 7.9875e-05, 4.5753, 0.18343, 0.00013053, 4.8313, 0.29884, 0.00020664
104, 2.1818, 0.4772, 0.03381, 0.23429, 2.0833, 1.184, 1.1833, 1.0962, 0.55101, 0.61858, 0.38809, 0.65727, 0.94401, 0.99438, 0.00612, 7.1722, 0.01258, 0.00782, 3.8605, 0.78632, 0.02925, 0.89868, 1.0373, 1.3177, 0.5036, 0.37339, 3.1103, 1.2468, 0.74883, 0.0064051, 6.2243, 0.62774, 0.0089878, 3.1615, 0.5376, 0.044315, 0.64369, 0.98728, 1.0869, 0.33077, 0.14766, 0.38937, -0.51019, 0.59071, -0.0025923, 3.8396, 0.15285, -0.0041294, 1.4351, -0.049219, 0.024837, 1.1537, 1.0873, 1.5484, 0.67642, 0.59912, 5.8312, 3.0039, 0.90696, 0.015402, 8.609, 1.1026, 0.022105, 4.888, 1.1244, 0.063793, 0.024033, 0.00092372, 0.019684, 0.01104, 0.018833, 2.7364, 1.141, 0.0092415, 2.9921e-05, 2.1019, 0.083357, 6.3596e-05, 1.1017, 0.12728, 0.00014023, 0.53413, 0.94014, 0.57099, 0.19647, 0.045236, -2.6689, -1.655, 0.44665, -0.0084844, 2.1422, -0.21849, -0.0042683, -0.021558, -0.46006, 0.01658, 1.2632, 1.1344, 2.0643, 0.81073, 0.70155, 8.8895, 4.1486, 1.051, 0.021294, 10.306, 1.474, 0.022244, 6.3446, 1.5353, 0.072049, 0.049122, 0.0034872, 0.20606, 0.034865, 0.039803, 12.345, 3.1123, 0.03375, 8.1941e-05, 6.1591, 0.26468, 6.495e-05, 3.7449, 0.36788, 0.00028431
105, 6.58, 0.15255, 0.03744, 0.41875, 1.4749, 0.34159, 1.9955, 0.94001, 1.6599, 0.49465, 0.35365, 0.78493, 1.083, 0.73588, 0.00355, 9.7545, 0.64242, 0.00076, 1.4044, 2.2447, 0.04814, 1.0899, 0.98058, 1.1516, 0.58101, 0.34697, 0.77676, 1.6354, 0.59887, 0.0069459, 4.2047, 0.85696, 0.013117, 3.1275, 2.5483, 0.060478, 0.92968, 0.94792, 1.0323, 0.48333, 0.21415, 0.045225, 0.27969, 0.50886, -0.0017137, 3.1289, 0.45693, 0.0060257, 1.9033, 2.2987, 0.051312, 1.2501, 1.0132, 1.2709, 0.67869, 0.47978, 1.5083, 2.991, 0.68888, 0.015606, 5.2806, 1.257, 0.020209, 4.3516, 2.7979, 0.069644, 0.0094881, 0.00039424, 0.0052586, 0.0035265, 0.0065198, 0.1978, 0.67928, 0.0029945, 2.7717e-05, 0.42778, 0.059149, 1.8588e-05, 0.55388, 0.023026, 3.1053e-05, 0.34183, 0.89112, 0.55362, 0.30896, 0.074252, -2.2576, -0.36877, 0.32689, -0.0074961, 1.9407, -0.13385, 0.003556, 0.24684, 1.6528, 0.038711, 1.838, 1.07, 1.7496, 0.85306, 0.61968, 3.8111, 3.6395, 0.87086, 0.021388, 6.4688, 1.8478, 0.022679, 6.0081, 3.4438, 0.082246, 0.20684, 0.0029577, 0.13216, 0.027355, 0.027489, 3.4032, 1.4845, 0.027343, 7.7091e-05, 1.8945, 0.36286, 3.3789e-05, 3.0671, 0.29639, 0.00017513
106, 4, 0.16814, 0.01918, 0.3, 2.6111, 0.83011, 1.5936, 0.99743, 1.6494, 0.30572, 0.51048, 8.4966, 9.6572, 0.22792, 0.00198, 0.36659, 0.13221, 0.00253, 2.2576, 1.6473, 0.05051, 1.0127, 1.0228, 1.163, 0.4579, 0.37379, 1.4471, 1.3148, 0.65203, 0.0064709, 3.0922, 0.5927, 0.0090891, 3.9477, 1.8934, 0.054455, 0.83745, 0.98154, 0.98251, 0.32359, 0.17505, -0.045529, -0.45625, 0.53248, -0.0025222, 1.2878, 0.15792, -0.0038707, 2.3819, 1.5323, 0.039755, 1.188, 1.0641, 1.3434, 0.59221, 0.57253, 2.9398, 3.0859, 0.77159, 0.015464, 4.8967, 1.0275, 0.022049, 5.5135, 2.2544, 0.069156, 0.011354, 0.00062974, 0.012037, 0.0066673, 0.014598, 0.82349, 1.1593, 0.005283, 2.9892e-05, 1.2034, 0.069868, 6.2079e-05, 0.90621, 0.048187, 7.9877e-05, 0.50649, 0.92986, 0.6326, 0.17079, 0.06358, -1.3779, -1.6038, 0.37506, -0.0068871, 0.1741, 0.0025708, -0.0043513, 0.9726, 1.0701, 0.02984, 1.5189, 1.1158, 1.6933, 0.74501, 0.684, 4.2721, 4.2334, 0.929, 0.019829, 6.0104, 1.1828, 0.02253, 6.9228, 2.7166, 0.079071, 0.094716, 0.0031932, 0.10397, 0.030467, 0.035568, 2.9497, 3.1484, 0.028353, 6.5952e-05, 3.1475, 0.12872, 6.6768e-05, 3.2715, 0.25051, 0.00022396
