Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
166, 3.0049, 0.1623, 0.05357, 0.04951, 1.3368, 0.45659, 1.2514, 0.95992, 0.77052, 0.41889, 0.37026, 1.436, 0.7106, 0.61358, 0.00273, 6.005, 0.07381, 0.01051, 9.2238, 0.11614, 0.02513, 0.95808, 1.014, 1.0394, 0.36088, 0.39815, 1.858, 1.153, 0.79849, 0.0081681, 6.5593, 1.106, 0.0039024, 7.7458, 0.53371, 0.048252, 0.82399, 0.98837, 0.88541, 0.29755, 0.32177, 1.4967, 0.98151, 0.67837, 0.0034461, 4.946, 0.79214, 0.00061321, 6.8936, 0.28622, 0.043728, 1.0922, 1.0396, 1.1935, 0.42422, 0.47454, 2.2193, 1.3245, 0.91861, 0.01289, 8.1725, 1.4199, 0.0071915, 8.5979, 0.78121, 0.052776, 0.006646, 0.0002427, 0.0087679, 0.0014826, 0.0021566, 0.048245, 0.010871, 0.0053329, 8.2415e-06, 0.96194, 0.036419, 3.9987e-06, 0.2684, 0.02264, 7.5642e-06, -0.21033, 0.93015, -0.00047142, 0.2541, 0.09436, 0.20684, 0.086887, 0.42112, -0.0056548, 2.447, 0.13233, -0.019719, 3.1012, -0.62468, 0.028062, 2.1265, 1.0978, 2.0793, 0.46767, 0.70195, 3.5091, 2.2191, 1.1759, 0.021991, 10.672, 2.0797, 0.027524, 12.39, 1.6921, 0.068442, 0.50459, 0.0025984, 0.3997, 0.0042149, 0.034112, 1.0077, 0.42011, 0.052636, 7.0623e-05, 6.2505, 0.35043, 0.00020624, 7.9733, 0.49598, 0.00015066
170, 4.6981, 0.15862, 0.04387, 0.1029, 0.84667, 0.3102, 1.7929, 1.0952, 0.50736, 0.46387, 0.34894, 1.5752, 0.91984, 0.8057, 0.00012, 3.8981, 1.418, 0.01313, 9.6718, 0.57311, 0.05216, 1.0965, 1.0118, 0.97122, 0.41118, 0.4579, 1.4642, 0.59826, 0.71235, 0.001316, 5.0354, 0.9732, 0.0057656, 4.8806, 0.75656, 0.051841, 0.95597, 0.98926, 0.82158, 0.35487, 0.41361, 1.1677, 0.47137, 0.60152, -0.0034569, 3.3801, 0.64144, 0.0022681, 3.9767, 0.44975, 0.048593, 1.2371, 1.0344, 1.1209, 0.46749, 0.50219, 1.7606, 0.72515, 0.82319, 0.0060889, 6.6907, 1.305, 0.009263, 5.7845, 1.0634, 0.055089, 0.0073024, 0.00018846, 0.0082772, 0.0011718, 0.00072495, 0.032484, 0.0059512, 0.0045403, 8.42e-06, 1.0128, 0.040683, 4.5212e-06, 0.30199, 0.034791, 3.8986e-06, -0.00067989, 0.92887, 0.64645, 0.32829, 0.39604, 0.57109, 0.19529, 0.33144, -0.013352, 0.90642, -0.48649, -0.019216, 3.7716, -0.41594, 0.044585, 2.1937, 1.0948, 1.296, 0.49407, 0.51976, 2.3573, 1.0012, 1.0933, 0.015984, 9.1644, 2.4329, 0.030747, 5.9895, 1.9291, 0.059097, 0.44496, 0.0025442, 0.038987, 0.0025395, 0.0014145, 0.29481, 0.06002, 0.05363, 7.9518e-05, 6.3014, 0.78753, 0.00023067, 0.45454, 0.50813, 1.9461e-05
179, 4.6981, 0.15862, 0.04387, 0.1029, 0.84667, 0.3102, 0.79241, 1.0622, 0.55011, 0.45916, 0.3469, 1.3454, 1.1421, 0.89835, 0.02138, 6.0631, 0.12965, 0.02151, 9.4721, 1.0125, 0.05454, 1.0965, 1.0118, 0.97122, 0.41118, 0.4579, 1.4642, 0.59826, 0.71235, 0.001316, 5.0354, 0.9732, 0.0057656, 4.8806, 0.75656, 0.051841, 0.95597, 0.98926, 0.82158, 0.35487, 0.41361, 1.1677, 0.47137, 0.60152, -0.0034569, 3.3801, 0.64144, 0.0022681, 3.9767, 0.44975, 0.048593, 1.2371, 1.0344, 1.1209, 0.46749, 0.50219, 1.7606, 0.72515, 0.82319, 0.0060889, 6.6907, 1.305, 0.009263, 5.7845, 1.0634, 0.055089, 0.0073024, 0.00018846, 0.0082772, 0.0011718, 0.00072495, 0.032484, 0.0059512, 0.0045403, 8.42e-06, 1.0128, 0.040683, 4.5212e-06, 0.30199, 0.034791, 3.8986e-06, -0.00067989, 0.92887, 0.64645, 0.32829, 0.39604, 0.57109, 0.19529, 0.33144, -0.013352, 0.90642, -0.48649, -0.019216, 3.7716, -0.41594, 0.044585, 2.1937, 1.0948, 1.296, 0.49407, 0.51976, 2.3573, 1.0012, 1.0933, 0.015984, 9.1644, 2.4329, 0.030747, 5.9895, 1.9291, 0.059097, 0.44496, 0.0025442, 0.038987, 0.0025395, 0.0014145, 0.29481, 0.06002, 0.05363, 7.9518e-05, 6.3014, 0.78753, 0.00023067, 0.45454, 0.50813, 1.9461e-05
9, 6.58, 0.15255, 0.03744, 0.41875, 1.4749, 0.34159, 1.9955, 0.94001, 1.6599, 0.49465, 0.35365, 0.78493, 1.083, 0.73588, 0.00355, 9.7545, 0.64242, 0.00076, 1.4044, 2.2447, 0.04814, 1.1084, 1.0066, 1.0501, 0.63655, 0.46786, 1.7005, 0.64333, 0.61459, 0.0053101, 5.0714, 0.73968, 0.018181, 2.4929, 2.2354, 0.065992, 0.95115, 0.97878, 0.87638, 0.54978, 0.38016, 1.3206, 0.50944, 0.50679, -0.00038273, 3.1808, 0.35033, 0.012965, 1.3359, 1.8791, 0.060764, 1.2656, 1.0343, 1.2238, 0.72333, 0.55556, 2.0804, 0.77723, 0.72239, 0.011003, 6.9621, 1.129, 0.023396, 3.6498, 2.5918, 0.07122, 0.0091392, 0.00028513, 0.011153, 0.0027829, 0.0028429, 0.053338, 0.0066263, 0.0042953, 1.1978e-05, 1.3212, 0.056032, 1.0054e-05, 0.49471, 0.046932, 1.0101e-05, 0.49445, 0.92203, 0.30476, 0.39466, 0.16722, 0.51274, 0.29258, 0.24045, -0.0097546, 0.84259, -0.72893, -0.0062826, -0.36687, 1.049, 0.037136, 1.7223, 1.0911, 1.7954, 0.87845, 0.7685, 2.8883, 0.99409, 0.98873, 0.020375, 9.3003, 2.2083, 0.042644, 5.3526, 3.4219, 0.094849, 0.13931, 0.0026408, 0.20533, 0.021627, 0.033407, 0.52146, 0.045473, 0.051739, 8.3881e-05, 6.6098, 0.79718, 0.00022119, 3.0227, 0.52027, 0.00030777
153, 6.58, 0.15255, 0.07854, 0.41875, 1.1111, 0.20921, 1.4482, 1.0684, 1.3531, 0.33881, 0.35513, 0.67187, 0.91657, 0.54195, 0.00016, 4.9234, 1.8247, 0.00566, 1.4761, 1.538, 0.08741, 1.119, 0.99124, 0.98572, 0.67265, 0.49037, 2.072, 1.1804, 0.65517, 0.003095, 6.2434, 0.69453, 0.017844, 2.5618, 1.9225, 0.066218, 0.94897, 0.96556, 0.82765, 0.59104, 0.40856, 1.778, 1.0705, 0.53918, -0.0024183, 4.6293, 0.30923, 0.012623, 1.3902, 1.6083, 0.062653, 1.2891, 1.0169, 1.1438, 0.75426, 0.57217, 2.3659, 1.2902, 0.77116, 0.0086084, 7.8575, 1.0798, 0.023064, 3.7335, 2.2367, 0.069782, 0.010691, 0.00024392, 0.0092349, 0.0024617, 0.0024736, 0.031935, 0.00446, 0.0049728, 1.1235e-05, 0.96294, 0.05487, 1.0073e-05, 0.50739, 0.036496, 4.6958e-06, 0.31678, 0.90738, 0.25261, 0.43254, 0.21465, 1.1312, 0.83302, 0.33096, -0.011934, 2.1307, -1.0399, -0.004332, -0.3039, 0.74805, 0.054245, 1.9213, 1.0751, 1.7188, 0.91276, 0.76608, 3.0128, 1.5278, 0.97937, 0.018124, 10.356, 2.4289, 0.04002, 5.4275, 3.097, 0.078191, 0.2379, 0.0025996, 0.19865, 0.021309, 0.028098, 0.32717, 0.044601, 0.038849, 8.3482e-05, 6.2516, 1.1119, 0.00018176, 3.0353, 0.50983, 5.2984e-05
171, 6.58, 0.15255, 0.07854, 0.20938, 1.1111, 0.17345, 1.1198, 0.94393, 1.8835, 0.37668, 0.55987, 0.40348, 0.93577, 0.84934, 0.00136, 1.2018, 1.6682, 0.00085, 3.4862, 1.9556, 0.05496, 1.0814, 1.0307, 0.95007, 0.59003, 0.54368, 1.9665, 0.74749, 0.56067, 0.0023131, 3.6457, 0.75251, 0.013105, 6.4074, 1.3961, 0.065025, 0.9071, 1.0042, 0.79072, 0.49488, 0.46436, 1.6322, 0.62876, 0.43102, -0.0031829, 1.3257, 0.35097, 0.0077798, 5.3588, 1.0928, 0.061199, 1.2558, 1.0572, 1.1094, 0.68517, 0.623, 2.3008, 0.86621, 0.69031, 0.007809, 5.9657, 1.154, 0.01843, 7.456, 1.6994, 0.068851, 0.011235, 0.00025945, 0.0093858, 0.0033459, 0.0023256, 0.041313, 0.0052098, 0.0062122, 1.1164e-05, 1.9895, 0.059594, 1.048e-05, 0.4064, 0.034006, 5.4112e-06, -0.011983, 0.94661, 0.22887, 0.43393, 0.30398, 1.012, 0.39279, 0.24294, -0.01273, -0.79178, -0.71826, -0.0091432, 3.5897, 0.22453, 0.052923, 2.1749, 1.1148, 1.6713, 0.74613, 0.78339, 2.921, 1.1022, 0.87839, 0.017356, 8.0832, 2.2233, 0.035353, 9.225, 2.5677, 0.077127, 0.4419, 0.0026151, 0.19224, 0.0090062, 0.021237, 0.33675, 0.0465, 0.037311, 8.3642e-05, 7.2781, 0.79953, 0.00018295, 2.9344, 0.50734, 5.4134e-05
81, 4.5625, 0.14721, 0.04663, 0, 1.1778, 0.19263, 1.3507, 1.0793, 0.64349, 0.42826, 0.60469, 0.85331, 0.58128, 0.98999, 0.00128, 8.9719, 1.794, 0.00393, 4.3879, 0.26061, 0.05327, 1.0906, 0.99969, 1.0252, 0.32972, 0.25642, 1.4119, 0.61751, 0.84198, 0.0018055, 4.9647, 0.65332, 0.0032005, 6.1152, 0.68391, 0.04937, 0.89393, 0.96984, 0.86385, 0.23417, 0.20595, 0.95699, 0.45388, 0.70014, -0.0037804, 2.7321, 0.26503, -0.0034106, 5.4826, 0.32054, 0.044927, 1.2873, 1.0295, 1.1865, 0.42527, 0.3069, 1.8668, 0.78113, 0.98383, 0.0073913, 7.1973, 1.0416, 0.0098117, 6.7478, 1.0473, 0.053812, 0.014296, 0.00032932, 0.0096179, 0.0033743, 0.00094169, 0.076491, 0.0098955, 0.0074368, 1.1532e-05, 1.8423, 0.055726, 1.6155e-05, 0.1479, 0.048804, 7.2938e-06, -0.16041, 0.91446, 0.20428, 0.17095, 0.094355, 0.26655, 0.22002, 0.51017, -0.012424, 0.57229, -0.5087, -0.021101, 4.9551, -0.50465, 0.036024, 2.3416, 1.0849, 1.846, 0.48849, 0.41849, 2.5573, 1.015, 1.1738, 0.016035, 9.3571, 1.8153, 0.027502, 7.2753, 1.8725, 0.062715, 0.57845, 0.002685, 0.24906, 0.0093174, 0.0097085, 0.48487, 0.058399, 0.040693, 7.4837e-05, 7.1309, 0.49909, 0.00021828, 0.49745, 0.52214, 6.583e-05
46, 2, 0.14601, 0.09329, 0.19249, 0.91398, 0.52222, 0.86583, 1.0272, 0.54199, 0.60177, 0.21864, 1.4577, 0.61431, 0.6144, 0.001, 6.8509, 0.44848, 0.00547, 2.4472, 0.28274, 0.049, 0.8528, 1.011, 1.0568, 0.56952, 0.53533, 2.1778, 0.97479, 0.50355, 0.0095816, 3.6783, 0.67164, 0.0061015, 5.4852, 0.81814, 0.042605, 0.71428, 0.98579, 0.87828, 0.50955, 0.46482, 1.8009, 0.75283, 0.4176, 0.0041151, 2.0776, 0.33146, 0.0026307, 4.5333, 0.54006, 0.038977, 0.99133, 1.0362, 1.2354, 0.62949, 0.60584, 2.5546, 1.1967, 0.58951, 0.015048, 5.279, 1.0118, 0.0095724, 6.4372, 1.0962, 0.046234, 0.0070927, 0.0002346, 0.011783, 0.0013294, 0.0018377, 0.052494, 0.018209, 0.0027307, 1.1045e-05, 0.94705, 0.042774, 4.4526e-06, 0.33495, 0.028581, 4.8673e-06, -0.22415, 0.92727, 0.59503, 0.43529, 0.35035, 0.76353, -0.47513, 0.19569, -0.0036995, -0.42915, -0.79555, -0.01377, 2.6511, -0.34717, 0.03387, 1.9298, 1.0947, 1.5186, 0.70375, 0.72031, 3.592, 2.4247, 0.81142, 0.022863, 7.7857, 2.1388, 0.025973, 8.3194, 1.9835, 0.051341, 0.42869, 0.0025903, 0.078826, 0.0066593, 0.012647, 0.73924, 0.77701, 0.035032, 6.5195e-05, 6.2357, 0.79565, 0.00014595, 2.9689, 0.50192, 2.8203e-05
182, 2, 0.14601, 0.0389, 0.19249, 1.3281, 0.83741, 0.53676, 0.97922, 1.3901, 0.51401, 0.56997, 0.25885, 0.45564, 0.22664, 0.02041, 0.41249, 0.19998, 0.01, 7.2552, 0.45812, 0.05132, 0.71343, 1.0212, 1.1198, 0.61649, 0.57802, 3.8313, 1.871, 0.57096, 0.0055611, 3.1438, 0.6796, 0.0114, 4.4975, 0.81717, 0.056302, 0.58428, 0.99691, 0.88999, 0.53794, 0.49743, 3.3074, 1.6065, 0.4664, -0.00040157, 1.1926, 0.31141, 0.0063208, 3.3319, 0.50708, 0.05148, 0.84258, 1.0456, 1.3496, 0.69505, 0.6586, 4.3553, 2.1356, 0.67552, 0.011524, 5.0949, 1.0478, 0.01648, 5.6632, 1.1273, 0.061124, 0.0061649, 0.00021881, 0.019521, 0.0022809, 0.0024001, 0.10146, 0.025864, 0.0040409, 1.3141e-05, 1.4071, 0.050108, 9.5368e-06, 0.50221, 0.03554, 8.5945e-06, -0.26255, 0.93778, 0.31176, 0.47273, 0.29101, 1.7695, 0.4098, 0.41896, -0.0078392, -1.1125, -0.50331, -0.011853, 1.5464, -0.3562, 0.036679, 1.6894, 1.1047, 1.9279, 0.76026, 0.86502, 5.8931, 3.3322, 0.72296, 0.018961, 7.4, 1.8625, 0.034654, 7.4486, 1.9905, 0.075924, 0.35207, 0.0025745, 0.24134, 0.0076391, 0.030445, 1.5712, 0.78918, 0.0085394, 6.637e-05, 6.6957, 0.51719, 0.00019986, 3.219, 0.50887, 0.00014232
95, 6.5574, 0.14555, 0.1037, 0.39612, 0.88496, 0.21859, 1.4921, 1.0042, 0.58148, 0.90992, 0.56099, 1.5057, 1.0719, 0.96934, 0.00092, 3.4929, 0.53461, 0.00361, 5.2712, 1.6091, 0.05272, 1.1032, 1.0061, 1.0056, 0.55127, 0.47503, 2.1118, 1.6533, 0.6197, 0.0032764, 4.9827, 0.74436, 0.017931, 1.9794, 1.6649, 0.071109, 0.9322, 0.97978, 0.85064, 0.46823, 0.39317, 1.8439, 1.5546, 0.50584, -0.0022568, 3.3057, 0.36728, 0.01296, 0.84228, 1.338, 0.067536, 1.2743, 1.0324, 1.1606, 0.6343, 0.55688, 2.3797, 1.752, 0.73356, 0.0088096, 6.6598, 1.1214, 0.022903, 3.1166, 1.9917, 0.074682, 0.010813, 0.00025608, 0.0088802, 0.0025483, 0.0024763, 0.026524, 0.0036005, 0.0047915, 1.1316e-05, 1.0395, 0.052555, 9.1338e-06, 0.47795, 0.039482, 4.7189e-06, 0.25572, 0.92204, 0.62802, 0.31358, 0.228, 1.2549, 1.3181, 0.29262, -0.010918, 0.84497, -1.1188, -0.0011855, -0.87231, 0.48697, 0.062364, 1.9508, 1.0902, 1.3833, 0.78896, 0.72205, 2.9688, 1.9884, 0.94678, 0.01747, 9.1205, 2.6075, 0.037048, 4.8312, 2.8428, 0.079855, 0.26549, 0.0026118, 0.052705, 0.020882, 0.022554, 0.27144, 0.041517, 0.039541, 7.4466e-05, 6.3282, 1.2831, 0.00013508, 3.0058, 0.51282, 2.8268e-05
13, 4, 0.14463, 0.03544, 0.1, 2.0238, 0.48658, 1.7688, 0.99574, 1.7978, 0.4421, 0.51461, 0.68442, 1.3253, 0.9568, 0.00108, 3.0653, 1.1647, 0.00447, 6.2193, 0.42351, 0.05154, 0.95929, 1.02, 1.1915, 0.42987, 0.4406, 1.8195, 1.1519, 0.6456, 0.0078641, 5.0293, 1.0554, 0.0067597, 6.0983, 1.1147, 0.048741, 0.84224, 0.99753, 1.0008, 0.37729, 0.38185, 1.3833, 1.0345, 0.53949, 0.0031996, 3.3607, 0.70768, 0.0035434, 5.3593, 0.86059, 0.043865, 1.0763, 1.0424, 1.3821, 0.48246, 0.49934, 2.2558, 1.2693, 0.75171, 0.012529, 6.698, 1.4032, 0.0099759, 6.8373, 1.3687, 0.053616, 0.0050642, 0.0001862, 0.013435, 0.001022, 0.0012755, 0.070345, 0.0050921, 0.0041616, 8.0419e-06, 1.0292, 0.044699, 3.8234e-06, 0.20185, 0.02386, 8.7861e-06, 0.5392, 0.93705, 0.50081, 0.33128, 0.04642, -0.994, 0.68449, 0.28523, -0.0054093, 0.89496, 0.31169, -0.015824, 3.5983, -0.045154, 0.012199, 1.3794, 1.1029, 1.8821, 0.52847, 0.83477, 4.633, 1.6193, 1.006, 0.021138, 9.1637, 1.7992, 0.029343, 8.5983, 2.2745, 0.085283, 0.065227, 0.0025419, 0.17631, 0.003593, 0.057429, 2.9258, 0.080747, 0.048, 6.512e-05, 6.3178, 0.20445, 0.0001885, 2.3101, 0.49719, 0.00049355
17, 4.6981, 0.13859, 0.04387, 0, 0.84667, 0.19799, 0.88921, 0.9291, 1.1908, 0.25829, 0.22153, 0.77163, 1.44, 0.9526, 0.0001, 3.549, 0.21347, 0.00111, 4.5144, 0.42595, 0.04593, 1.1027, 1.0215, 0.86018, 0.41231, 0.42234, 1.5318, 0.32414, 0.84627, 0.0019538, 6.8098, 0.8457, 0.0037166, 4.9745, 0.59021, 0.052279, 0.90228, 0.99105, 0.69536, 0.32018, 0.34055, 1.0803, 0.14965, 0.70179, -0.0035673, 4.4446, 0.45881, -0.0030754, 4.109, 0.17844, 0.047191, 1.3031, 1.052, 1.025, 0.50445, 0.50413, 1.9832, 0.49863, 0.99075, 0.007475, 9.1749, 1.2326, 0.010509, 5.8399, 1.002, 0.057367, 0.014844, 0.00034359, 0.01004, 0.0031376, 0.0024728, 0.075336, 0.011253, 0.0077157, 1.1267e-05, 2.0675, 0.055325, 1.7051e-05, 0.27683, 0.06267, 9.5686e-06, 0.01639, 0.93608, 0.49678, 0.24095, 0.32269, 0.57596, -0.037486, 0.51131, -0.010913, 2.3485, -0.56184, -0.018222, 3.8955, -0.61402, 0.04378, 2.189, 1.107, 1.2236, 0.58367, 0.52199, 2.4875, 0.68576, 1.1812, 0.01482, 11.271, 2.2532, 0.025655, 6.0534, 1.7945, 0.060779, 0.43616, 0.0026993, 0.048811, 0.010853, 0.0036699, 0.33765, 0.048335, 0.041469, 6.1187e-05, 7.3562, 0.73226, 0.0001779, 0.43029, 0.536, 2.67e-05
25, 2, 0.13709, 0.04021, 0.20759, 1.7797, 0.55401, 1.8959, 1.0967, 0.99776, 0.81552, 0.25261, 2.7814, 2.8703, 0.29264, 0.02543, 0.05457, 0.93384, 0.00577, 1.1751, 0.48095, 0.0608, 0.74769, 1.0145, 1.1921, 0.59268, 0.53844, 2.4953, 0.95643, 0.48117, 0.0061258, 2.5537, 0.61889, 0.0089045, 4.4626, 0.98067, 0.052546, 0.61033, 0.9905, 1.001, 0.53106, 0.46591, 2.0111, 0.7456, 0.40023, 0.0010678, 0.78289, 0.26443, 0.0048798, 3.4852, 0.68163, 0.046906, 0.88505, 1.0384, 1.3833, 0.6543, 0.61098, 2.9795, 1.1673, 0.56212, 0.011184, 4.3245, 0.97334, 0.012929, 5.4401, 1.2797, 0.058187, 0.0069736, 0.00021217, 0.013505, 0.0014034, 0.0019448, 0.086663, 0.016428, 0.0024218, 9.4558e-06, 1.159, 0.046437, 5.9871e-06, 0.35311, 0.033053, 1.1758e-05, 0.27012, 0.93111, 0.471, 0.42781, 0.10783, -0.65995, -0.37571, 0.20431, -0.0057172, -1.6229, -0.32577, -0.011865, 1.5333, -0.18982, 0.0099824, 1.2253, 1.0978, 1.9132, 0.75755, 0.96905, 5.6505, 2.2886, 0.75803, 0.017969, 6.7303, 1.5635, 0.029674, 7.3919, 2.1512, 0.095111, 0.084299, 0.0025679, 0.19219, 0.010047, 0.068535, 3.6797, 0.65591, 0.028331, 5.184e-05, 6.4476, 0.32983, 0.00015943, 3.1715, 0.50639, 0.00066962
132, 3.9167, 0.13352, 0.06831, 0.19994, 1.9844, 0.39616, 0.81865, 1.0942, 0.83088, 0.43027, 0.41067, 1.5147, 0.67025, 0.38759, 6e-05, 4.5568, 0.26652, 0.00455, 1.2076, 2.3676, 0.08879, 1.0648, 1.0201, 1.262, 0.60074, 0.47494, 1.5035, 0.82724, 0.53886, 0.00533, 2.0215, 0.86962, 0.010067, 4.5425, 1.3214, 0.049994, 0.95831, 0.99911, 1.0783, 0.54617, 0.41589, 1.1233, 0.72175, 0.44836, 0.00058642, 0.57728, 0.52822, 0.0069624, 3.6772, 1.0745, 0.04623, 1.1713, 1.0411, 1.4457, 0.6553, 0.53399, 1.8836, 0.93272, 0.62935, 0.010074, 3.4656, 1.211, 0.013172, 5.4079, 1.5683, 0.053759, 0.0041914, 0.00016279, 0.012477, 0.0011004, 0.0012887, 0.053409, 0.0041125, 0.0030268, 8.3168e-06, 0.77088, 0.043081, 3.5625e-06, 0.27678, 0.022527, 5.2382e-06, 0.70984, 0.93755, 0.59197, 0.43359, 0.07975, -1.1768, 0.39972, 0.1405, -0.0060593, -2.0275, -0.0050374, -0.009525, 1.9283, 0.16312, 0.0093506, 1.4198, 1.1026, 1.932, 0.76788, 0.87013, 4.1837, 1.2548, 0.93722, 0.016719, 6.0704, 1.7443, 0.029659, 7.1567, 2.4796, 0.090638, 0.046571, 0.0025185, 0.16593, 0.010326, 0.057724, 2.6552, 0.067554, 0.058654, 4.7945e-05, 6.0595, 0.28276, 0.00014187, 2.526, 0.49586, 0.00061056
65, 2.5, 0.13114, 0.04582, 0.25389, 0.97222, 0.73611, 1.4919, 0.9978, 0.85206, 0.83349, 0.83054, 3.2684, 1.606, 0.69339, 0.0056, 1.38, 0.38279, 0.00446, 4.7605, 0.6188, 0.05266, 0.80412, 1.0249, 1.0798, 0.57804, 0.44741, 2.901, 1.3877, 0.3823, 0.011432, 1.6011, 0.65799, 0.012006, 3.0975, 0.98314, 0.050755, 0.68579, 1.0016, 0.86185, 0.49415, 0.36767, 2.4415, 1.1574, 0.28916, 0.0063855, -0.64908, 0.28423, 0.0073619, 2.0143, 0.64525, 0.046556, 0.92246, 1.0482, 1.2978, 0.66193, 0.52716, 3.3604, 1.6179, 0.47544, 0.016479, 3.8512, 1.0317, 0.01665, 4.1808, 1.321, 0.054955, 0.0051756, 0.00020144, 0.017561, 0.0026011, 0.0023504, 0.078021, 0.019592, 0.0032064, 9.4137e-06, 1.8714, 0.051631, 7.9718e-06, 0.43369, 0.042198, 6.5176e-06, -0.21891, 0.94172, 0.45334, 0.36641, 0.31775, 1.5066, 0.38234, 0.23398, 0.00049062, -2.8003, -0.98398, -0.0078304, -0.081264, -0.19788, 0.040731, 1.8272, 1.1081, 1.7063, 0.78967, 0.57708, 4.2953, 2.393, 0.53063, 0.022374, 6.0024, 2.2999, 0.031842, 6.2763, 2.1642, 0.06078, 0.38683, 0.0025571, 0.14507, 0.016553, 0.0062139, 0.71861, 0.37356, 0.0081316, 4.4249e-05, 7.16, 0.99649, 0.00014544, 3.7349, 0.51553, 3.7144e-05
87, 2.5, 0.13114, 0.04582, 0.42293, 0.97222, 0.80039, 1.1503, 1.0053, 0.79531, 0.94335, 0.10493, 1.8954, 0.49611, 0.72529, 0.00709, 4.0869, 0.85206, 0.01537, 2.1554, 1.2325, 0.06219, 0.87242, 1.0047, 1.1372, 0.49547, 0.47714, 3.264, 1.4883, 0.66348, 0.010612, 2.9357, 0.78929, 0.011297, 1.9713, 1.4059, 0.049726, 0.72877, 0.97657, 0.90469, 0.38447, 0.38379, 2.7022, 1.2233, 0.54573, 0.0051584, 0.47888, 0.3773, 0.0053617, 0.52032, 1.001, 0.044835, 1.0161, 1.0329, 1.3697, 0.60648, 0.57048, 3.8259, 1.7533, 0.78122, 0.016066, 5.3926, 1.2013, 0.017232, 3.4223, 1.8109, 0.054618, 0.007626, 0.00029274, 0.019977, 0.0045543, 0.0032205, 0.11667, 0.025959, 0.0051242, 1.0995e-05, 2.231, 0.062739, 1.3019e-05, 0.77816, 0.060613, 8.8428e-06, 0.057116, 0.92006, 0.48742, 0.24164, 0.27356, 1.8277, 0.48811, 0.5079, -0.0005081, -1.5748, -1.0687, -0.0088588, -1.3518, 0.204, 0.038864, 1.6877, 1.0894, 1.7869, 0.74931, 0.68072, 4.7003, 2.4885, 0.81906, 0.021733, 7.4462, 2.6473, 0.031452, 5.2943, 2.6078, 0.060589, 0.24569, 0.0026484, 0.15604, 0.023814, 0.015318, 0.76247, 0.36975, 0.0089467, 4.5708e-05, 7.5196, 1.276, 0.00015015, 4.0815, 0.53395, 4.3614e-05
